,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,CAT,114.5733413696289,116.92365136085388,114.09789719107042,115.04878554818741,2527500.0,3.0,1.2616980264802464,122.35198800644805,106.21162054457734,53.81242059868505,50.30101511412489,16.892010660756757,112.28284047444662,106.62191416422526,27.68000030517578,5.413290847851654
1,2020-07-02,CRM,190.5258331298828,193.3560621980492,190.2883260045997,191.14927989628177,4200300.0,3.0,4.391263180927325,193.881202640168,168.52657629049605,58.35378777581683,156.16203827005452,33.30448632574586,178.83019256591797,169.9517514546712,27.68000030517578,5.413290847851654
1,2020-07-02,CSCO,39.012855529785156,39.517295375865864,38.88460683985799,39.389046685938695,19632000.0,3.0,0.2319710809172335,41.02120876604649,37.11312122052578,52.998552471582855,7.0053757666642635,11.272643282229108,39.07325236002604,37.54405797322591,27.68000030517578,5.413290847851654
1,2020-07-02,CVX,70.14274597167969,71.77101963577088,70.02360902151246,70.98468546534112,5832800.0,3.0,-0.9347844372405945,80.99656168760346,65.42551625429108,48.34485252186083,-82.0131418605547,8.373813040014658,73.51021626790364,71.49360866546631,27.68000030517578,5.413290847851654
1,2020-07-02,DIS,110.34054565429688,113.21266359327417,110.16349687700142,113.11430482906395,10312000.0,3.0,-1.005141829419216,124.27852654452622,104.453346777007,48.67880055796369,-80.83978022748676,2.5130514032165276,115.44937464396159,109.73218523661295,27.68000030517578,5.413290847851654
1,2020-07-02,GS,174.15086364746094,179.0913192174328,173.91267306306335,178.65020759374454,2699400.0,3.0,0.34087738113981914,195.31660221798782,164.84132167117232,50.907145330551465,-28.57143335328408,9.040686682754991,178.48267110188803,167.85038197835286,27.68000030517578,5.413290847851654
1,2020-07-02,HD,219.0716094970703,222.42160058215026,218.5602938647146,222.1042327224736,3369800.0,3.0,2.0292496732489838,227.83528663130477,210.13957756547256,55.64499316990265,37.28807095329321,12.748255613700652,218.11920318603515,204.8913818359375,27.68000030517578,5.413290847851654
1,2020-07-02,HON,122.16323852539062,123.95752493371975,121.76731610835124,122.63497413234154,2926769.0,3.0,-0.20303455563670525,135.59065628525804,112.73883819106032,50.462146944156686,-25.061824653215368,0.5937832920537017,123.98616434733073,118.64095751444499,27.68000030517578,5.413290847851654
1,2020-07-02,IBM,90.52493286132812,91.82571198716761,90.19217891940283,90.51737068323378,3919362.0,3.0,-0.934394146288156,101.20398927254071,84.7563035436214,48.338853102843686,-59.94850797565284,4.0650289278229845,93.32311426798502,92.11771761576334,27.68000030517578,5.413290847851654
1,2020-07-02,INTC,52.71103286743164,53.31721446371969,52.56840210363361,52.76451727848987,15578600.0,3.0,-0.496432475011801,57.17786444300606,50.31145440465019,49.21184865897093,-70.4663072516072,8.202587103614459,54.36138916015625,53.51226615905762,27.68000030517578,5.413290847851654
1,2020-07-02,JNJ,121.42301940917969,122.17238050079777,120.87176270464522,121.66419339597624,5152200.0,3.0,-1.3498703069719937,127.7570231367006,117.93057223073104,47.466207138186505,-77.83370001329769,11.712498944232633,123.98837381998698,125.71393814086915,27.68000030517578,5.413290847851654
1,2020-07-02,JPM,80.63264465332031,82.63409842265055,79.9973964453664,82.44265357534685,27845600.0,3.0,-1.0614667734841845,96.61233343629331,75.03027215452701,47.032665368181355,-80.90854878348917,2.969817543201061,85.43072026570638,82.2756243387858,27.68000030517578,5.413290847851654
1,2020-07-02,KO,38.27131271362305,38.74032323708207,38.20309134506048,38.62093909507147,15111900.0,3.0,-0.373630511523352,42.02290848548171,36.55355445091966,46.828455005826754,-71.1499338027476,10.44894938580222,39.33299738566081,39.07945315043131,27.68000030517578,5.413290847851654
1,2020-07-02,MCD,162.7754364013672,165.86206352668088,162.19003763488254,165.86206352668088,2690200.0,3.0,-0.7393527844293146,178.05439312985894,156.75456377932076,48.95294880546192,-64.59065031844143,4.658852600084066,166.96321716308594,163.27531051635742,27.68000030517578,5.413290847851654
1,2020-07-02,MMM,107.2959976196289,108.55315136804195,106.89971438912761,107.6922683813356,2371429.0,3.0,0.36372430662818545,114.49949266337117,101.68306654073038,52.64227920958751,5.330288370399426,11.35109084995743,107.42352752685547,103.32135581970215,27.68000030517578,5.413290847851654
1,2020-07-02,MRK,63.71582794189453,64.14448609765441,63.26291319370695,63.54598652799923,6827825.0,3.0,-0.21651444207470405,66.51278683286135,59.08161700624997,51.0153655689528,30.933999821887273,13.457692107694708,63.034878158569335,63.53172957102458,27.68000030517578,5.413290847851654
1,2020-07-02,MSFT,197.29042053222656,198.97389321742278,196.08521907415263,196.73564108780818,29315800.0,3.0,5.076801247950044,198.9602722044907,175.4505676392593,61.8502052182113,146.77728363970994,36.17060920460051,183.18248240152994,176.04359817504883,27.68000030517578,5.413290847851654
1,2020-07-02,NKE,91.85743713378906,93.00530826742286,91.4748110492613,92.1840648157338,5354900.0,3.0,0.5674921543965752,97.73239199730479,87.04636853125966,53.155469534274026,-3.4713164022022083,5.561935829992476,92.26520563761393,87.03776194254557,27.68000030517578,5.413290847851654
1,2020-07-02,PG,105.41132354736328,106.88506112342756,105.1061133948571,105.51596987954355,6150900.0,3.0,0.7130272018240902,105.49526714503146,100.38209949315213,54.41334662190011,169.1655408889473,15.053679447470547,102.11214218139648,101.88500188191732,27.68000030517578,5.413290847851654
1,2020-07-02,TRV,100.7164077758789,103.88674548384412,100.465647759322,103.02699392734986,1040300.0,3.0,1.2375305020099745,112.29892392919706,95.67196687890842,51.82112743772206,9.3576283618519,4.016240578384832,101.25060729980468,94.77147267659505,27.68000030517578,5.413290847851654
1,2020-07-02,UNH,274.64202880859375,279.0803315164438,273.64753382103,276.7046434479603,1971700.0,3.0,0.6971991674550964,286.1984242456256,256.18770856687445,53.39565360422638,38.26231978839203,9.374004101015386,272.4818888346354,266.7611343383789,27.68000030517578,5.413290847851654
1,2020-07-02,V,188.13345336914062,190.29679099903663,187.4892612576558,188.4507446487207,6299300.0,3.0,1.126333438946915,193.41050421180515,180.20368341026514,54.25162224392761,59.073116410706156,12.949920958863837,186.65758565266927,177.74108606974283,27.68000030517578,5.413290847851654
1,2020-07-02,VZ,39.732112884521484,40.18171805222184,39.69585489405179,39.92065609474829,15814500.0,3.0,-0.34241697337196086,42.66365883576588,38.46411330473705,47.35313399833767,-50.038138949665054,6.604537328634136,40.502730178833005,40.80567086537679,27.68000030517578,5.413290847851654
1,2020-07-02,WMT,36.914546966552734,37.43167592139462,36.80616414269075,37.187045568464434,17695800.0,3.0,-0.26133834952902646,37.872264590878835,36.339580807070384,47.394552445410994,-55.861005746628145,3.562385266283949,37.504455184936525,38.19976463317871,27.68000030517578,5.413290847851654
2,2020-07-06,AAPL,90.6611328125,91.12916897526445,89.6959534658751,89.72748052152446,118655600.0,0.0,2.9742006443509155,91.30491186131874,80.52756036768517,65.03521600181337,124.29057111557675,39.10634671149151,83.25844548543294,77.19412905375162,27.940000534057617,20.249707812011767
2,2020-07-06,AMGN,217.53872680664062,224.9414115414859,215.54373232567818,220.74768728187533,3460400.0,0.0,5.418475586176811,217.70682637847975,178.20433695159838,61.23770376297807,259.14397591085157,54.80014626225101,195.5171691894531,195.99978357950846,27.940000534057617,20.249707812011767
2,2020-07-06,AXP,90.41656494140625,91.65232633990452,89.72378430917239,90.35103241052036,4059600.0,0.0,-0.512375614383302,104.01345852290167,83.19599582280146,50.02334018282484,-45.402955940370205,1.3811644979272746,93.32851104736328,86.90636571248372,27.940000534057617,20.249707812011767
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186041766,219.06925866542278,160.48374426426474,52.42592942893963,26.1590556108504,17.295365821694162,179.6856679280599,156.9520009358724,27.940000534057617,20.249707812011767
2,2020-07-06,CAT,116.1073226928711,117.06719051877764,114.97702371214791,116.73528025920058,2491900.0,0.0,1.4236617078197327,121.4727359818903,106.58043937211362,54.78058129555474,60.7068999555505,17.305757878804922,112.74243723551432,106.66959292093912,27.940000534057617,20.249707812011767
2,2020-07-06,CRM,195.66180419921875,197.3737912678886,191.82218882906983,192.41594907598267,5794200.0,0.0,4.941030736372085,195.84818544945162,168.91877774634915,60.33516598231788,176.28589569701845,39.2197156318803,179.5710662841797,170.72033360799153,27.940000534057617,20.249707812011767
2,2020-07-06,CSCO,39.688289642333984,39.748141423278845,39.21804987747926,39.389047045108164,16152900.0,0.0,0.27317364921347576,40.870332023143135,37.17540810442034,54.6132730749563,43.68189229746875,14.224667871547073,39.133924865722655,37.61539535522461,27.940000534057617,20.249707812011767
2,2020-07-06,CVX,70.3492431640625,71.6836312231314,69.75353431733288,71.08792237640178,6747500.0,0.0,-0.9255632225497266,79.89681753837355,65.5530626801323,48.54309639267994,-78.98186812554496,9.73698824313937,73.41834437052408,71.5443629582723,27.940000534057617,20.249707812011767
2,2020-07-06,DIS,112.55365753173828,112.6520163011161,111.04874659780754,111.96349741117821,11933400.0,0.0,-0.857166927416344,122.96378631493415,104.74612503150139,50.256610326503264,-60.58674903119961,2.513051403216522,115.33789978027343,109.95120086669922,27.940000534057617,20.249707812011767
2,2020-07-06,GS,182.9377899169922,183.31713940366456,177.44154355205364,177.62680287198214,3567700.0,0.0,0.8767857123896761,193.8182683222755,165.40802409715812,53.952633366783154,23.1614578201558,15.940501109860463,179.3172185262044,168.31353836059571,27.940000534057617,20.249707812011767
2,2020-07-06,HD,219.997314453125,221.71638512657273,217.78454987313782,220.6320503097493,3133800.0,0.0,2.027170386786935,227.19920412557386,210.30401853067613,56.05976117124085,29.507914853998034,10.552143867191536,218.4159947713216,205.71251729329427,27.940000534057617,20.249707812011767
2,2020-07-06,HON,124.01647186279297,124.92625724567685,123.09827188567674,124.04174292132218,2479239.0,0.0,0.005109612963309473,133.56316547399933,113.57435131066865,51.5988524040879,-6.237830113593857,2.6939719714873087,124.2537628173828,118.76716372172038,27.940000534057617,20.249707812011767
2,2020-07-06,IBM,90.89550018310547,92.15090015614719,90.34342499220696,91.6971453471555,4231488.0,0.0,-0.8761497019801254,100.12720060300228,84.9354054455817,48.70134574089399,-53.931357328264326,2.303430082770482,93.35008799235025,92.14895947774251,27.940000534057617,20.249707812011767
2,2020-07-06,INTC,53.0765266418457,53.14784032644765,52.238567893818754,52.34554352160036,20536700.0,0.0,-0.44768777811742666,56.521258534458255,50.540168772670654,49.856930377345826,-68.31895881274525,11.346352495934099,54.28888524373372,53.52550856272379,27.940000534057617,20.249707812011767
2,2020-07-06,JNJ,123.15432739257812,123.8347930093882,122.20686175634715,122.45664444741749,6156400.0,0.0,-1.1291584442657552,127.19566273054564,118.11983562150515,49.63688657580927,-27.898669944095346,1.0579171797830587,123.91028010050455,125.72407684326171,27.940000534057617,20.249707812011767
2,2020-07-06,JPM,82.66890716552734,82.84294431444968,81.34620757207924,82.17289398809785,18625300.0,0.0,-0.9710110979318074,94.93421527995257,75.38946636067244,48.62100694169006,-63.74696874837029,2.0517786646084257,85.59606348673502,82.29897549947103,27.940000534057617,20.249707812011767
2,2020-07-06,KO,38.56977462768555,38.60388531334562,38.04107201185044,38.49302721143738,15146000.0,0.0,-0.3407533154674667,41.68851461747195,36.59647645613644,47.673140877806084,-71.21720838755556,12.552401895429474,39.346262486775714,39.048761622111,27.940000534057617,20.249707812011767
2,2020-07-06,MCD,167.19248962402344,167.38762252487052,163.32533123247467,164.97508259983215,3171500.0,0.0,-0.4485737605537281,177.07349471102646,156.96735001553606,52.02329118036923,-22.085839621590818,0.9563742573993332,167.10057322184244,163.4554463704427,27.940000534057617,20.249707812011767
2,2020-07-06,MMM,108.02021789550781,109.29104985606394,107.30282582860701,108.54631372376444,2511002.0,0.0,0.4420370523966852,113.45753204657679,102.08892944023962,53.291692064233274,16.126586733287112,14.499718359425163,107.7034283955892,103.44175643920899,27.940000534057617,20.249707812011767
2,2020-07-06,MRK,64.36283111572266,64.71869996961611,63.812864323401556,64.0878477195621,8058282.0,0.0,-0.052519971862757586,66.19729360553238,59.232824192319185,52.07362818813692,53.68904611773706,18.012989955925768,63.13283971150716,63.51290760040283,27.940000534057617,20.249707812011767
2,2020-07-06,MSFT,201.53736877441406,201.9486771224949,199.04086823749626,199.74869340185793,31897600.0,0.0,5.5513892508836875,201.06237762954635,175.59627105209427,63.68301047371586,163.59164309680688,41.63343979545805,184.0519551595052,176.77738138834636,27.940000534057617,20.249707812011767
2,2020-07-06,NKE,93.27593231201172,93.35059209796607,92.42670038661542,92.96797315486089,4995000.0,0.0,0.6609220776058748,97.37134636324272,87.14984351712836,54.33698139444435,20.910514583077088,3.8349118673698244,92.44950358072917,87.26892547607422,27.940000534057617,20.249707812011767
2,2020-07-06,PG,106.06536865234375,106.74555996334635,105.41134391925495,106.1874527369403,6023300.0,0.0,0.8819743960086299,105.99702133492352,100.16811462088702,55.16561823325691,176.8240206824912,15.053679447470536,102.40311126708984,101.9909907023112,27.940000534057617,20.249707812011767
2,2020-07-06,TRV,102.60604858398438,104.2270374809788,101.49553726869351,103.2239976475663,1329600.0,0.0,1.2112749937377316,111.29958290398825,95.86849494635355,53.206579129293424,20.935533765564156,5.351743497684076,101.72999445597331,94.92561378479004,27.940000534057617,20.249707812011767
2,2020-07-06,UNH,278.8316345214844,279.45778118367986,275.62719226629486,279.0065913978343,2395000.0,0.0,1.2850425248280999,284.6669617500148,257.009896770493,54.762182285465165,57.68352783708538,9.987325772315646,273.0076843261719,267.3155944824219,27.940000534057617,20.249707812011767
2,2020-07-06,V,190.1429443359375,191.50824894907842,188.14305718299158,191.07558437051017,7292200.0,0.0,1.3686156851586304,193.074826786276,180.36148607993493,55.27315581813718,92.02165491846971,16.031035596194215,186.88641866048178,178.11145604451497,27.940000534057617,20.249707812011767
2,2020-07-06,VZ,40.05844497680664,40.196226463092465,39.819137232601726,40.13821145856727,11231100.0,0.0,-0.3061389849529874,42.49025064478918,38.45622877110437,48.52898197655952,-40.85474290168035,6.297649395630913,40.53342920939128,40.78216336568197,27.940000534057617,20.249707812011767
2,2020-07-06,WMT,36.81545639038086,37.11892404852873,36.60798251885874,37.097246774725214,21695100.0,0.0,-0.2626236885621438,37.79758315919952,36.331582871684276,46.95900040201506,-75.59757632786325,1.2752232910455228,37.441490936279294,38.18729362487793,27.940000534057617,20.249707812011767
3,2020-07-07,AAPL,90.37982940673828,91.81789246963082,90.26827838855647,91.03944797633464,112424400.0,1.0,2.990839336863104,91.5794648315602,81.20436390379136,64.55873827382547,121.43306317318161,41.94597157627847,83.69334131876627,77.62022743225097,29.43000030517578,57.63403992758292
3,2020-07-07,AMGN,214.90707397460938,219.7969292961221,214.00720836437844,215.2891036368557,2365900.0,1.0,5.8008595710528255,220.0119507394827,178.22528680934545,59.684524776995204,193.7627078147095,49.73157283777547,196.27328491210938,196.5149024963379,29.43000030517578,57.63403992758292
3,2020-07-07,AXP,87.07438659667969,89.4242008857242,86.71863247008396,89.34931167079174,5564200.0,1.0,-0.7448682914917413,101.6930800662773,83.63028495447466,47.951599791367855,-96.9592604680533,9.076606000306853,93.45594126383463,86.88480644226074,29.43000030517578,57.63403992758292
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183664854,209.68718824789403,164.70381517007473,50.521077695621585,-0.6421330259555856,13.606630984955212,181.06400146484376,157.4026677449544,29.43000030517578,57.63403992758292
3,2020-07-07,CAT,114.10687255859375,115.49732857223914,113.74805138197901,114.59128935991392,2018100.0,1.0,1.3747521972137946,119.50782664478987,107.6016368561867,53.27408131617931,26.080542851498773,12.193695197407793,113.18289718627929,106.71904296875,29.43000030517578,57.63403992758292
3,2020-07-07,CRM,194.33575439453125,198.13577764863763,194.16752584994296,195.6024288125667,5431500.0,1.0,5.20967050922269,197.32641637421716,169.40290338896642,59.57809085147136,162.47908119386685,40.2932808400054,180.18230336507162,171.41024322509764,29.43000030517578,57.63403992758292
3,2020-07-07,CSCO,39.012855529785156,39.5771438947653,38.95300701088573,39.431795162081194,17102800.0,1.0,0.24846098976402686,40.57278458822639,37.29137327920525,52.73896484760328,2.573214838040392,9.743426704770664,39.16473070780436,37.68311017354329,29.43000030517578,57.63403992758292
3,2020-07-07,CVX,68.5541763305664,69.96005268825913,68.42709491996298,69.75353857868141,5898000.0,1.0,-1.050987109751162,77.97529766035997,66.12986896561658,46.92364602845526,-117.38330803838159,16.276518349243513,73.31323471069337,71.58698711395263,29.43000030517578,57.63403992758292
3,2020-07-07,DIS,111.76676940917969,113.19299779242559,110.76349798121781,111.76676940917969,10836500.0,1.0,-0.7942355931462117,120.5950043826373,105.7722906918256,49.694656780470275,-59.943007229036,0.40461970832330374,115.19396616617838,110.10087242126465,29.43000030517578,57.63403992758292
3,2020-07-07,GS,175.88002014160156,181.48214292433812,175.73004381091036,181.2968701266267,2853500.0,1.0,0.7236520785811251,191.0107968449125,166.32312649493124,51.30793058499979,-29.5048538661792,12.253940709942968,179.92147521972657,168.55239562988282,29.43000030517578,57.63403992758292
3,2020-07-07,HD,218.05780029296875,221.08159911830148,217.81096012158568,218.0754221253672,2927800.0,1.0,1.8477205810644648,225.98773681380874,210.68503998062488,54.9461251070899,7.04294599006519,10.552143867191536,218.61892395019532,206.4033228556315,29.43000030517578,57.63403992758292
3,2020-07-07,HON,122.12107849121094,123.0729775791952,121.52297415580536,122.98873618737196,2781942.0,1.0,0.016927828088270758,130.46537338871937,115.16005233149546,50.37585453039384,-43.86238024406745,2.8267710355259608,124.4163424173991,118.80352300008138,29.43000030517578,57.63403992758292
3,2020-07-07,IBM,88.92164611816406,90.38123688098428,88.7325796131986,89.9955416936753,4474893.0,1.0,-0.9779904222813371,97.9140310610325,85.77444168677023,46.88845251751573,-95.49056804540675,10.340221280311662,93.32966893513998,92.11981671651205,29.43000030517578,57.63403992758292
3,2020-07-07,INTC,51.98004913330078,53.10326595920832,51.82850203581524,52.657544402793555,15996500.0,1.0,-0.4918639247864789,55.9406359090837,50.64297767734208,47.966195636288404,-86.86628208236519,15.205649603829363,54.17151222229004,53.547660446166994,29.43000030517578,57.63403992758292
3,2020-07-07,JNJ,123.0423355102539,124.00703140868438,121.64695677945737,121.78477423437484,5622600.0,1.0,-0.9523019675814197,126.67530565587126,118.30254544886506,49.50001988161218,-30.89234195257431,4.342592680036023,123.8666389465332,125.7612907409668,29.43000030517578,57.63403992758292
3,2020-07-07,JPM,80.33676147460938,81.88571444070743,80.05829809462648,81.64205981310872,25757200.0,1.0,-1.075115725216918,92.27305641440438,76.30716666909171,46.95282772853859,-96.84349929653806,7.488888755051808,85.70377705891927,82.1619431813558,29.43000030517578,57.63403992758292
3,2020-07-07,KO,38.5527229309082,38.800020545870446,38.20309650226219,38.37364669371803,13043600.0,1.0,-0.31247184917835824,41.095947980218966,36.83164029187576,47.62842270106094,-65.28086946488557,9.232194928759844,39.36290295918783,39.001166280110674,29.43000030517578,57.63403992758292
